timestamp,output
0.022535,0
0.022565,0
0.022594,0
0.022624,0
0.022654,0
0.022684,0
0.022713,0
0.022743,0
0.022773,0
0.022803,0
0.022832,0
0.022877,0
0.022909,0
0.02294,0
0.02297,0
0.023,0
0.02303,0
0.023059,0
0.02309,0
0.02312,0
0.023149,0
0.023178,0
0.023208,0
0.023238,0
0.023268,0
0.023298,0
0.023327,0
0.023357,0
0.02339,0
0.02342,0
0.02345,0
0.02348,0
0.02351,0
0.02354,0
0.023569,0
0.023599,0
0.023629,0
0.023659,0
0.023688,0
0.023718,0
0.023748,0
0.023777,0
0.023807,0
0.023837,0
0.023866,0
0.023896,0
0.023926,0
0.023955,0
0.023985,0
0.024015,0
0.024044,0
0.024074,0
0.024104,0
0.024134,0
0.024163,0
0.024193,0
0.024223,0
0.024252,0
0.024282,0
0.024312,0
0.024341,0
0.024371,0
0.024401,0
0.02443,0
0.02446,0
0.024489,0
0.024519,0
0.024549,0
0.024578,0
0.024608,0
0.024638,0
0.024668,0
0.024697,0
0.024727,0
0.024756,0
0.024786,0
0.024815,0
0.024845,0
0.024875,0
0.024904,0
0.024934,0
0.024963,0
0.024993,0
0.025023,0
0.025052,0
0.025082,0
0.025112,0
0.025141,0
0.025171,0
0.025201,0
0.025231,0
0.02526,0
0.02529,0
0.025319,0
0.025349,0
0.025379,0
0.025408,0
0.025438,0
0.025468,0
0.025498,0
0.025527,0
0.025557,0
0.025586,0
0.025616,0
0.025646,0
0.025675,0
0.025705,0
0.025734,0
0.025764,0
0.025794,0
0.025823,0
0.025853,0
0.025883,0
0.025912,0
0.025942,0
0.025971,0
0.026001,0
0.026031,0
0.02606,0
0.02609,0
0.02612,0
0.026149,0
0.026179,0
0.026208,0
0.026238,0
0.026268,0
0.026298,0
0.026327,0
0.026357,0
0.026387,0
0.026416,0
0.026451,0
0.026482,0
0.026512,0
0.026542,0
0.026572,0
0.026601,0
0.026631,0
0.026661,0
0.02669,0
0.02672,0
0.02675,0
0.026779,0
0.026809,0
0.026838,0
0.026868,0
0.026897,0
0.026927,0
0.026957,0
0.026986,0
0.027016,0
0.027046,0
0.027075,0
0.027105,0
0.027134,0
0.027164,0
0.027194,0
0.027223,0
0.027253,0
0.027283,0
0.027313,0
0.027342,0
0.027372,0
0.027401,0
0.027431,0
0.02746,0
0.02749,0
0.02752,0
0.027549,0
0.027579,0
0.027609,0
0.027638,0
0.027668,0
0.027698,0
0.027727,0
0.027757,0
0.027786,0
0.027816,0
0.027845,0
0.027875,0
0.027905,0
0.027935,0
0.027964,0
0.027994,0
0.028023,0
0.028053,0
0.028082,0
0.028112,0
0.028141,0
0.028171,0
0.028201,0
0.02823,0
0.02826,0
0.02829,0
0.028319,0
0.028349,0
0.028378,0
0.028408,0
0.028438,0
0.028467,0
0.028497,0
0.028527,0
0.028557,0
0.028586,0
0.028616,0
0.028645,0
0.028675,0
0.028705,0
0.028735,0
0.028765,0
0.028794,0
0.028824,0
0.028853,0
0.028883,0
0.028913,0
0.028942,0
0.028972,0
0.029002,0
0.029032,0
0.029061,0
0.029091,0
0.029121,0
0.029151,0
0.02918,0
0.02921,0
0.02924,0
0.029269,0
0.029299,0
0.029329,0
0.029359,0
0.029388,0
0.029418,0
0.029447,0
0.029477,0
0.029506,0
0.029536,0
0.029566,0
0.029595,0
0.029625,0
0.029655,0
0.029684,0
0.029714,0
0.029744,0
0.029773,0
0.029803,0
0.029833,0
0.029862,0
0.029893,0
0.029923,0
0.029953,0
0.029983,0
0.030013,0
0.030042,0
0.030072,0
0.030101,0
0.030131,0
0.030161,0
0.030191,0
0.03022,0
0.03025,0
0.03028,0
0.030309,0
0.030339,0
0.030369,0
0.030399,0
0.030428,0
0.030458,0
0.030487,0
0.030517,0
0.030547,0
0.030576,0
0.030606,0
0.030635,0
0.030665,0
0.030695,0
0.030724,0
0.030754,0
0.030783,0
0.030813,0
0.030842,0
0.030872,0
0.030902,0
0.030931,0
0.030961,0
0.030991,0
0.03102,0
0.03105,0
0.03108,0
0.031109,0
0.031139,0
0.031169,0
0.031198,0
0.031228,0
0.031258,0
0.031288,0
0.031317,0
0.031347,0
0.031377,0
0.031406,0
0.031436,0
0.031466,0
0.031495,0
0.031525,0
0.031555,0
0.031585,0
0.031614,0
0.031644,0
0.031674,0
0.031704,0
0.031733,0
0.031763,0
0.031793,0
0.031822,0
0.031852,0
0.031882,0
0.031912,0
0.031941,0
0.031971,0
0.032001,0
0.03203,0
0.03206,0
0.03209,0
0.032119,0
0.032149,0
0.032179,0
0.032209,0
0.032238,0
0.032268,0
0.032298,0
0.032327,0
0.032357,0
0.032387,0
0.032416,0
0.032446,0
0.032476,0
0.032505,0
0.032535,0
0.032565,0
0.032594,0
0.032624,0
0.032653,0
0.032683,0
0.032713,0
0.032742,0
0.032772,0
0.032802,0
0.032831,0
0.032876,0
0.032908,0
0.032938,0
0.032968,0
0.032998,0
0.033028,0
0.033058,0
0.033088,0
0.033117,0
0.033147,0
0.033177,0
0.033207,0
0.033237,0
0.033266,0
0.033296,0
0.033326,0
0.033355,0
0.033385,0
0.033415,0
0.033444,0
0.033474,0
0.033504,0
0.033533,0
0.033563,0
0.033593,0
0.033623,0
0.033652,0
0.033682,0
0.033712,0
0.033741,0
0.033773,0
0.033803,0
0.033832,0
0.033862,0
0.033892,0
0.033922,0
0.033951,0
0.033981,0
0.03401,0
0.03404,0
0.03407,0
0.034099,0
0.034129,0
0.034159,0
0.034188,0
0.034218,0
0.034248,0
0.034277,0
0.034307,0
0.034337,0
0.034366,0
0.034396,0
0.034425,0
0.034455,0
0.034484,0
0.034514,0
0.034544,0
0.034573,0
0.034603,0
0.034633,0
0.034662,0
0.034692,0
0.034722,0
0.034751,0
0.03478,0
0.03481,0
0.03484,0
0.034869,0
0.034899,0
0.034928,0
0.034958,0
0.034987,0
0.035017,0
0.035047,0
0.035076,0
0.035106,0
0.035135,0
0.035165,0
0.035195,0
0.035224,0
0.035254,0
0.035283,0
0.035313,0
0.035343,0
0.035372,0
0.035402,0
0.035431,0
0.035461,0
0.03549,0
0.03552,0
0.035549,0
0.035579,0
0.035608,0
0.035638,0
0.035667,0
0.035697,0
0.035726,0
0.035755,0
0.035785,0
0.035815,0
0.035845,0
0.035875,0
0.035905,0
0.035934,0
0.035964,0
0.035994,0
0.036024,0
0.036053,0
0.036083,0
0.036112,0
0.036142,0
0.036172,0
0.036201,0
0.036231,0
0.036261,0
0.03629,0
0.03632,0
0.036349,0
0.036379,0
0.036409,0
0.036438,0
0.036468,0
0.036498,0
0.036527,0
0.036557,0
0.036587,0
0.036616,0
0.036646,0
0.036676,0
0.036705,0
0.036735,0
0.036765,0
0.036794,0
0.036824,0
0.036854,0
0.036883,0
0.036913,0
0.036942,0
0.036972,0
0.037002,0
0.037031,0
0.037061,0
0.037091,0
0.03712,0
0.03715,0
0.037179,0
0.037209,0
0.037239,0
0.037268,0
0.037298,0
0.037327,0
0.037357,0
0.037387,0
0.037416,0
0.037446,0
0.037476,0
0.037505,0
0.037535,0
0.037564,0
0.037594,0
0.037623,0
0.037653,0
0.037683,0
0.037712,0
0.037742,0
0.037772,0
0.037801,0
0.037831,0
0.037861,0
0.037891,0
0.03792,0
0.03795,0
0.03798,0
0.038009,0
0.038039,0
0.038068,0
0.038098,0
0.038129,0
0.038158,0
0.038188,0
0.038217,0
0.038247,0
0.038277,0
0.038307,0
0.038357,0
0.038387,0
0.038417,0
0.038447,0
0.038477,0
0.038506,0
0.038536,0
0.038566,0
0.038596,0
0.038625,0
0.038655,0
0.038685,0
0.038714,0
0.038744,0
0.038773,0
0.038803,0
0.038833,0
0.038862,0
0.038892,0
0.038922,0
0.038952,0
0.038982,0
0.039011,0
0.039041,0
0.039071,0
0.0391,0
0.039131,0
0.03916,0
0.03919,0
0.03922,0
0.03925,0
0.039279,0
0.039309,0
0.039339,0
0.039369,0
0.039398,0
0.039428,0
0.039458,0
0.039487,0
0.039517,0
0.039547,0
0.039576,0
0.039606,0
0.039635,0
0.039665,0
0.039695,0
0.039724,0
0.039754,0
0.039784,0
0.039813,0
0.039843,0
0.039873,0
0.039903,0
0.039932,0
0.039962,0
0.039991,0
0.040021,0
0.04005,0
0.04008,0
0.040109,0
0.040139,0
0.040169,0
0.040198,0
0.040228,0
0.040258,0
0.040287,0
0.040317,0
0.040347,0
0.040376,0
0.040406,0
0.040435,0
0.040465,0
0.040495,0
0.040524,0
0.040554,0
0.040583,0
0.040613,0
0.040643,0
0.040672,0
0.040702,0
0.040732,0
0.040761,0
0.040791,0
0.04082,0
0.04085,0
0.040879,0
0.040909,0
0.040938,0
0.040968,0
0.040998,0
0.041027,0
0.041057,0
0.041087,0
0.041117,0
0.041146,0
0.041176,0
0.041205,0
0.041235,0
0.041265,0
0.041294,0
0.041324,0
0.041353,0
0.041383,0
0.041413,0
0.041443,0
0.041472,0
0.041502,0
0.041532,0
0.041561,0
0.041591,0
0.041621,0
0.04165,0
0.04168,0
0.04171,0
0.04174,0
0.04177,0
0.041799,0
0.041829,0
0.041859,0
0.041889,0
0.041919,0
0.041948,0
0.041978,0
0.042007,0
0.042037,0
0.042067,0
0.042097,0
0.042126,0
0.042156,0
0.042186,0
0.042215,0
0.042245,0
0.042275,0
0.042304,0
0.042334,0
0.042364,0
0.042394,0
0.042424,0
0.042453,0
0.042483,0
0.042513,0
0.042542,0
0.042572,0
0.042602,0
0.042631,0
0.042661,0
0.042691,0
0.042721,0
0.04275,0
0.04278,0
0.042809,0
0.042839,0
0.042882,0
0.042913,0
0.042944,0
0.042974,0
0.043004,0
0.043033,0
0.043064,0
0.043094,0
0.043124,0
0.043154,0
0.043184,0
0.043213,0
0.043243,0
0.043273,0
0.043303,0
0.043332,0
0.043363,0
0.043399,0
0.04343,0
0.04346,0
0.043489,0
0.043519,0
0.043549,0
0.043579,0
0.043609,0
0.043638,0
0.043668,0
0.043698,0
0.043727,0
0.043757,0
0.043787,0
0.043817,0
0.043846,0
0.043876,0
0.043905,0
0.043935,0
0.043965,0
0.043995,0
0.044024,0
0.044054,0
0.044084,0
0.044114,0
0.044144,0
0.044173,0
0.044203,0
0.044233,0
0.044262,0
0.044292,0
0.044322,0
0.044351,0
0.044381,0
0.04441,0
0.04444,0
0.04447,0
0.044499,0
0.044529,0
0.044558,0
0.044588,0
0.044618,0
0.044647,0
0.044677,0
0.044707,0
0.044736,0
0.044766,0
0.044795,0
0.044825,0
0.044855,0
0.044884,0
0.044914,0
0.044943,0
0.044973,0
0.045003,0
0.045033,0
0.045063,0
0.045092,0
0.045122,0
0.045152,0
0.045182,0
0.045211,0
0.045241,0
0.045271,0
0.0453,0
0.04533,0
0.045359,0
0.045389,0
0.045419,0
0.045449,0
0.045478,0
0.045508,0
0.045538,0
0.045567,0
0.045597,0
0.045627,0
0.045657,0
0.045686,0
0.045716,0
0.045746,0
0.045776,0
0.045805,0
0.045835,0
0.045864,0
0.045894,0
0.045924,0
0.045954,0
0.045983,0
0.046013,0
0.046042,0
0.046072,0
0.046102,0
0.046131,0
0.046161,0
0.046191,0
0.04622,0
0.04625,0
0.046279,0
0.046309,0
0.046339,0
0.046368,0
0.046398,0
0.046428,0
0.046457,0
0.046487,0
0.046517,0
0.046546,0
0.046576,0
0.046605,0
0.046635,0
0.046665,0
0.046694,0
0.046724,0
0.046754,0
0.046784,0
0.046813,0
0.046843,0
0.046873,0
0.046902,0
0.046932,0
0.046962,0
0.046992,0
0.047022,0
0.047051,0
0.047081,0
0.047111,0
0.047141,0
0.04717,0
0.0472,0
0.047229,0
0.047259,0
0.047288,0
0.047318,0
0.047348,0
0.047378,0
0.047407,0
0.047437,0
0.047467,0
0.047496,0
0.047526,0
0.047556,0
0.047585,0
0.047615,0
0.047644,0
0.047674,0
0.047704,0
0.047734,0
0.047763,0
0.047793,0
0.047823,0
0.047852,0
0.047882,0
0.047912,0
0.047942,0
0.047971,0
0.048001,0
0.048031,0
0.04806,0
0.04809,0
0.04812,0
0.04815,0
0.04818,0
0.04821,0
0.048239,0
0.048269,0
0.048299,0
0.048328,0
0.048358,0
0.048388,0
0.048423,0
0.048454,0
0.048484,0
0.048513,0
0.048543,0
0.048572,0
0.048604,0
0.048634,0
0.048663,0
0.048693,0
0.048723,0
0.048752,0
0.048782,0
0.048812,0
0.048842,0
0.048871,0
0.048901,0
0.048931,0
0.048961,0
0.048991,0
0.04902,0
0.04905,0
0.04908,0
0.049109,0
0.049139,0
0.049169,0
0.049199,0
0.049229,0
0.049259,0
0.049289,0
0.049319,0
0.049348,0
0.049378,0
0.049408,0
0.049438,0
0.049467,0
0.049497,0
0.049526,0
0.049556,0
0.049586,0
0.049616,0
0.049645,0
0.049675,0
0.049705,0
0.049734,0
0.049764,0
0.049794,0
0.049824,0
0.049853,0
0.049883,0
0.049913,0
0.049943,0
0.049973,0
0.050002,0
0.050032,0
0.050062,0
0.050091,0
0.050121,0
0.050151,0
0.050181,0
0.05021,0
0.05024,0
0.05027,0
0.0503,0
0.050329,0
0.050359,0
0.050389,0
0.050418,0
0.050448,0
0.050478,0
0.050507,0
0.050537,0
0.050567,0
0.050596,0
0.050626,0
0.050656,0
0.050686,0
0.050715,0
0.050745,0
0.050775,0
0.050805,0
0.050834,0
0.050864,0
0.050894,0
0.050923,0
0.050953,0
0.050983,0
0.051013,0
0.051043,0
0.051072,0
0.051102,0
0.051132,0
0.051162,0
0.051191,0
0.051221,0
0.051251,0
0.051281,0
0.05131,0
0.05134,0
0.05137,0
0.051399,0
0.051429,0
0.051459,0
0.051488,0
0.051518,0
0.051548,0
0.051577,0
0.051607,0
0.051637,0
0.051667,0
0.051696,0
0.051726,0
0.051756,0
0.051786,0
0.051815,0
0.051845,0
0.051875,0
0.051905,0
0.051935,0
0.051965,0
0.051995,0
0.052024,0
0.052054,0
0.052084,0
0.052113,0
0.052143,0
0.052173,0
0.052203,0
0.052232,0
0.052262,0
0.052292,0
0.052322,0
0.052351,0
0.052382,0
0.052412,0
0.052442,0
0.052472,0
0.052501,0
0.052531,0
0.052561,0
0.052591,0
0.052621,0
0.05265,0
0.05268,0
0.05271,0
0.052739,0
0.052769,0
0.052799,0
0.052829,0
0.052858,0
0.052909,0
0.05294,0
0.05297,0
0.052999,0
0.053029,0
0.053059,0
0.053088,0
0.053118,0
0.053148,0
0.053178,0
0.053208,0
0.053237,0
0.053267,0
0.053297,0
0.053327,0
0.053356,0
0.053386,0
0.053415,0
0.053445,0
0.053481,0
0.053512,0
0.053542,0
0.053571,0
0.053602,0
0.053631,0
0.053661,0
0.053691,0
0.053721,0
0.053751,0
0.053781,0
0.053811,0
0.05384,0
0.05387,0
0.0539,0
0.05393,0
0.05396,0
0.053989,0
0.054019,0
0.054049,0
0.054079,0
0.054109,0
0.054138,0
0.054168,0
0.054198,0
0.054228,0
0.054257,0
0.054287,0
0.054317,0
0.054347,0
0.054377,0
0.054407,0
0.054438,0
0.054467,0
0.054497,0
0.054527,0
0.054556,0
0.054586,0
0.054616,0
0.054646,0
0.054675,0
0.054705,0
0.054734,0
0.054764,0
0.054794,0
0.054824,0
0.054855,0
0.054885,0
0.054915,0
0.054944,0
0.054974,0
0.055004,0
0.055034,0
0.055063,0
0.055093,0
0.055123,0
0.055153,0
0.055182,0
0.055212,0
0.055242,0
0.055272,0
0.055302,0
0.055332,0
0.055362,0
0.055392,0
0.055421,0
0.055451,0
0.055481,0
0.055511,0
0.05554,0
0.05557,0
0.0556,0
0.055629,0
0.055659,0
0.055689,0
0.055718,0
0.055748,0
0.055778,0
0.055808,0
0.055837,0
0.055867,0
0.055897,0
0.055927,0
0.055957,0
0.055986,0
0.056016,0
0.056046,0
0.056075,0
0.056105,0
0.056135,0
0.056164,0
0.056194,0
0.056224,0
0.056253,0
0.056283,0
0.056313,0
0.056343,0
0.056373,0
0.056402,0
0.056432,0
0.056462,0
0.056491,0
0.056521,0
0.056551,0
0.05658,0
0.05661,0
0.05664,0
0.05667,0
0.056699,0
0.056729,0
0.056759,0
0.056789,0
0.056819,0
0.056848,0
0.056878,0
0.056908,0
0.056937,0
0.056967,0
0.056997,0
0.057026,0
0.057056,0
0.057086,0
0.057115,0
0.057145,0
0.057175,0
0.057204,0
0.057234,0
0.057263,0
0.057293,0
0.057322,0
0.057352,0
0.057382,0
0.057412,0
0.057441,0
0.057471,0
0.057501,0
0.05753,0
0.05756,0
0.05759,0
0.05762,0
0.057649,0
0.057679,0
0.057709,0
0.057739,0
0.057769,0
0.057798,0
0.057828,0
0.057857,0
0.057887,0
0.057917,0
0.057947,0
0.057977,0
0.058006,0
0.058036,0
0.058066,0
0.058096,0
0.058125,0
0.058155,0
0.058185,0
0.058214,0
0.058244,0
0.058274,0
0.058304,0
0.058334,0
0.058364,0
0.058393,0
0.058423,0
0.058453,0
0.058483,0
0.058518,0
0.058549,0
0.058579,0
0.058609,0
0.058639,0
0.058668,0
0.058698,0
0.058728,0
0.058758,0
0.058788,0
0.058818,0
0.058848,0
0.058877,0
0.058907,0
0.058937,0
0.058966,0
0.058996,0
0.059026,0
0.059056,0
0.059085,0
0.059115,0
0.059145,0
0.059175,0
0.059205,0
0.059235,0
0.059264,0
0.059294,0
0.059323,0
0.059353,0
0.059382,0
0.059412,0
0.059442,0
0.059471,0
0.059501,0
0.059531,0
0.05956,0
0.05959,0
0.05962,0
0.05965,0
0.05968,0
0.05971,0
0.059739,0
0.059769,0
0.059799,0
0.059828,0
0.059858,0
0.059888,0
